0.63	2.719025560747819
0.3	1.445683229480097
0.18	1.267911668847636
0.31	1.2304064369142436
0.37	1.8849668432097209
0.84	2.809697492613752
0.62	1.8318296864064638
0.77	1.999274868546092
1.08	2.7773368538943877
0.61	1.9020778112369627
1.95	4.119162536244474
1.09	2.362604495043554
1.66	3.7100404310465387
1.61	2.9424309677543823
2.52	3.9153033088127436
3.08	4.875817880109957
3.08	4.18492532788818
2.87	4.648989137436227
2.72	4.042474489715428
4.62	6.188343881847548
4.71	5.690861094772916
4.84	5.681056239820198
5.75	6.519777603569005
6.04	7.23176327046178
5.55	5.6078070580218755
6.38	6.801146962093968
8.11	6.846743751594623
9.51	8.006865803796138
11.19	9.407119644184398
11.03	8.458670108238055
13.37	9.091375033513907
13.92	8.349467048860065
16.96	10.571584554833777
18.53	11.419680380816269
18.8	9.873196037757987
20.45	10.976679825885421
20.61	11.025329927036196
22.78	12.185712945905133
25.58	11.470989495244078
28.17	13.532224503015017
31.79	12.282748063849557
31.78	14.318924540621058
34.7	15.143645532037525
38.28	14.111753966109243
40.01	14.576347279068234
43.8	16.000624987793444
46.77	17.581157527307468
51.98	18.40542311385424
51.58	18.473862617222206
59.99	22.22273385522132
63.16	21.234745112668527
70.55	24.21420037911638
73.92	23.055879944170428
70.34	25.560602496811374
64.29	30.316759391465304
59.64	26.966838895206088
45.41	22.844296881278712
48.7	27.097416851057954
48.58	23.216020330797438
47.77	22.978622674129106
50.42	20.573857197910165
51.61	20.196482366986586
51.22	22.85982502120259
62.44	27.48902326384115
60.11	24.260212282665623
64.88	27.611693175174896
62.4	24.405327287295297
72.77	26.435527231360457
70.88	23.539022919399184
80.27	27.493582887648525
84.82	32.69812838680526
83.57	28.658421100960883
92.39	32.779229704189206
92.66	28.81986120716059
96.83	28.299489394686965
101.83	30.641493109833927
105.71	27.540259621143733
111.88	33.45811710183345
105.68	26.80517860414289
119.74	36.16009402642642
115.84	34.264769078457256
122.88	37.82281850946595
113.91	33.38355732991918
117.29	37.2532669708309
123.02	37.31701488597394
117.68	32.89342791501061
120.96	32.991489811768126
123.44	38.86060215694039
132.15	39.991092758263065
132.16	42.60979230177024
145.27	43.68131293814324
142.49	38.06954031768704
147.3	45.74811471525356
152.64	41.896424668460675
148.43	47.22949396298885
155.46	44.93604789030739
158.41	42.59978755815573
162.77	43.538455415873436
168.26	43.98263748344338
174.86	39.102178967418176
173.06	45.26716690936157
180.54	55.08183366591928
190.75	49.24294365693424
192.53	47.96966854169415
196.62	49.61104312549777
195.55	48.805199518084144
192.6	50.50643523354227
204.97	47.79549246529427
201.72	51.853077054307974
216.13	55.38368983735193
224.38	56.26131530634525
226.8	59.400168349929785
228.31	58.692877762127154
226.01	50.55126012277043
237.9	58.45793359331134
241.1	56.069510431249526
259.38	59.42605152624562
239.89	49.75115978547636
249.86	54.05664066513938
244.56	60.47963624229234
263.95	59.24599142558085
257.93	60.90291536535833
264.24	57.93964445869511
271.77	65.90961310764918
273.34	60.055844012052646
282.71	55.62702490696407
288.96	61.1075969090587
290.95	56.26106557824871
299.98	60.91682526199144
295.77	67.09886064606461
307.58	64.78212407755707
311.61	73.69150493781491
315.09	59.58524901349327
319.69	71.19138922650689
327.57	73.24769689212079
329.22	66.81310949207497
335.8	73.5518864475956
332.86	66.42620266129924
349.35	71.78305858627091
356.82	83.34979064160869
363.5	76.0067760137213
367.95	79.10061630606933
371.02	82.09019186236563
374.49	74.22580346483291
392.55	87.76655114563862
388.19	68.60228786272364
393.14	81.99402661169898
391.38	90.36313186250243
404.59	86.23701003629473
417.99	88.70541077070777
422.04	81.56603704974269
425.71	83.86182623816391
430.84	96.4570080398516
433.26	99.29960926408523
425.83	75.35105241468098
450.9	87.00672387810036
445.41	87.2215678602489
466.92	101.01511570057224
478.04	93.21908817404297
473.67	92.28976703838839
479.31	89.96073532380667
475.71	99.57010545339399
509.79	98.35245751886428
495.98	97.00412156192128
506.43	106.62009707367554
518.18	104.90885377316825
513.2	93.81609669987343
513.9	99.19017088401453
526.65	99.12036874426974
524.42	106.0597171408636
562.55	111.21055480483852
531.37	102.95354826328231
555.82	115.09477659737647
573.8	119.30012573337882
533.03	100.53670523744051
574.4	110.22567758920788
568.8	120.13567330314503
607.79	118.50918065702757
608.39	114.95415564476129
596.97	105.44377222007944
622.29	104.84753645174501
614.41	97.53349117098185
643.38	125.09322763443271
613.53	110.13904439389329
646.15	120.29267434054331
649.62	114.4827305754016
643.24	124.65513386940789
648.17	124.54413314162977
690.96	118.35141908739409
673.33	125.63686202703407
677.42	127.67373888157265
674.38	129.03354447584553
709.54	116.07725186271425
703.0	123.144468004048
711.34	142.2830432623649
742.06	129.25369008272065
735.49	127.40835883096524
725.82	122.19643038976216
742.99	111.52905406215906
750.57	145.504038088295
740.39	133.82928640622723
754.07	127.9028736971926
768.82	153.29646962666817
766.58	133.17891574870254
775.55	152.51172905714498
795.07	126.94930129780154
807.22	155.00855331238984
804.09	145.28648216541004
796.16	137.2098917716941
789.77	131.01586583311195
804.95	137.0860587368387
834.37	141.28642220680652
833.32	133.1683055385177
825.82	134.8187954255637
859.44	128.03955013979078
832.51	136.92505212706698
854.58	146.30653984015888
861.72	135.3394310613134
877.4	178.13057008834832
898.55	146.78946658394804
875.57	151.11090331276563
897.49	166.77670670690196
903.61	183.3387517684137
919.41	161.85438486491495
914.47	146.57431255168825
938.03	139.1446337448915
933.11	134.54767890974557
915.29	141.42752879125055
957.64	146.3487970568942
966.06	184.65794431867803
972.73	148.3680460880981
960.48	162.11091758422688
1007.55	164.955350019331
1007.62	167.374955115752
1023.94	153.67893935084277
1003.05	145.69607921972369
1018.78	161.96898345053603
1043.0	161.92257409021138
1036.3	193.95806247743354
1037.63	144.51530403386352
1050.65	194.59595961889858
1056.08	160.61685341208752
1082.06	180.51037754101566
