10	305.42	165.4883790481978	1373.79	393.0
20	577.07	249.17557083309745	1402.82	400.0
30	805.57	274.2144144643021	1396.51	400.0
40	890.15	232.1109809983147	1404.43	400.0
50	761.85	213.9684264091316	1400.26	400.0
60	581.5	159.74038312211474	1403.62	400.0
70	467.64	137.95220331694594	1398.82	400.0
80	357.93	118.19866792819622	1404.92	400.0
90	268.58	89.1432756858306	1402.03	400.0
100	215.19	88.41885488966707	1396.95	400.0
