10	315.04	182.51717289066255	1381.31	396.0
20	659.6	195.87695117088168	1403.44	400.0
30	823.97	218.10329914973778	1397.77	400.0
40	765.45	224.70867250731558	1399.5	400.0
50	562.44	152.80721972472378	1398.31	400.0
60	425.85	129.5679262008928	1402.5	400.0
70	294.58	108.77253145900393	1403.07	400.0
80	215.79	86.32558079735117	1400.23	400.0
90	176.96	76.84372713501082	1398.35	400.0
100	152.23	71.34477626287716	1403.0	400.0
