1	414.68	120.54624672713787
2	365.68	99.75388513737197
3	387.33	109.03467842847063
4	345.02	120.65711582828425
5	346.24	105.62870064523182
6	330.57	103.5292475583591
7	332.44	96.11964627483812
8	316.61	88.27512616813412
9	315.24	98.76356818179461
10	298.98	86.22737152435994
11	303.27	85.75416666261762
12	280.55	89.04261620145714
13	282.39	84.36289409450106
14	264.92	79.58601384665525
15	279.05	80.36807512936961
16	253.3	76.31782229597486
17	258.16	82.89785521954111
18	243.84	67.03711210963671
19	233.31	73.23519577361695
20	231.55	76.99017794498204
21	223.32	81.7952174641036
22	213.26	61.75947214800334
23	230.97	72.21474295460726
24	218.62	63.50382350693539
25	215.3	68.2595780824933
26	199.53	73.42893911803438
27	190.44	64.60360980626392
28	188.72	65.59147505583329
29	189.78	57.83832293557621
30	174.62	59.36072438911102
31	182.22	64.51101921377463
32	175.53	62.697121943515064
33	179.73	60.69610448784996
34	162.06	59.1118972796509
35	166.5	59.95506650817761
36	163.4	59.6228144253523
37	152.76	69.71343055681594
38	151.55	58.49485020068006
39	148.11	60.44251732017785
40	150.29	57.57782472445448
41	152.95	60.507912705694956
42	144.4	47.042959090601435
43	150.61	53.26065996586975
44	154.25	49.51896101494861
45	146.98	62.561806239909664
46	136.88	52.29403025202782
47	148.72	49.06690941968935
48	140.16	53.96141584502765
49	128.0	54.94742942122042
