10	287.86	171.71389110960126	1383.49	395.0
20	606.12	191.74322830285297	1397.79	400.0
30	808.66	233.3646597066488	1399.86	400.0
40	758.21	194.52805941560203	1402.56	400.0
50	571.86	171.42940354559948	1399.4	400.0
60	427.99	120.5569985525519	1399.92	400.0
70	325.44	104.47471655860092	1402.18	400.0
80	252.2	84.89628967157516	1398.1	400.0
90	182.82	72.19465077136948	1395.05	400.0
100	172.71	70.9003942161114	1397.81	400.0
