10	0.11	0.6617401302626273
20	1.16	2.752162785883131
30	4.38	4.723939034322946
40	13.09	10.764845563221051
50	29.37	12.655161002531734
60	66.0	22.353075850987487
70	50.98	24.050355506727957
80	87.85	26.670723649724998
90	113.98	31.706144514904363
100	139.65	41.04421396494273
110	177.85	48.5743502272547
120	206.69	55.52831619993531
130	260.7	64.20942298448104
140	307.56	71.4861273255168
150	377.75	80.15888908910851
160	408.57	81.19732200017437
170	497.82	92.89632716098089
180	535.1	116.52866600111751
190	625.76	127.42465381549987
200	672.71	113.59333563198152
210	765.84	133.13254448105468
220	825.43	148.47782696416323
230	917.88	136.49456252906194
240	984.47	173.90482770757114
250	1060.59	191.83222330984964
260	1180.27	185.57256559093
270	1184.19	175.8963157658511
280	1295.16	179.76989291869762
290	1392.78	207.665142958562
300	1435.01	185.23171947590401
310	1501.89	228.0739746222703
320	1580.03	217.56440218932875
330	1654.18	248.77312475426274
340	1714.89	219.5519480669666
350	1818.06	250.61890670897117
360	1897.53	229.23670975653087
370	1926.31	283.9034235439932
380	2030.98	296.79258683464457
390	2082.16	259.50023969160407
400	2123.43	276.16177342275313
410	2148.3	237.72103398731878
420	2219.73	272.30948771572395
430	2260.67	257.15968016001267
440	2322.23	264.86290246087685
450	2482.85	351.38987962091346
460	2451.55	272.50168348103836
470	2514.48	251.64806695065235
480	2588.43	247.15170462693553
490	2617.04	310.7416907980003
