2.74	3.892608379994062
3.03	4.380536496823193
4.34	5.398555362316848
4.22	5.181852950441569
5.3	6.710439627923047
6.21	5.8177229222437195
8.09	8.025079438859153
9.25	8.119575112036344
11.07	7.769498053285039
12.86	9.797979383525973
13.46	10.597565758229573
16.03	10.156234538449768
18.95	11.74340240305168
19.71	11.676724712007216
24.03	10.367695018662538
26.24	13.225067107580212
29.33	14.674505102387608
30.46	13.038726931721513
36.85	16.29255965157102
38.97	16.856129448957137
44.92	17.812737015966967
44.75	16.192204914711276
51.38	16.76650231861136
58.72	18.558060243462947
60.74	17.711928184136248
66.27	17.566362742468918
76.4	19.529976958511757
76.63	22.68993389148589
75.58	21.89071949479962
65.71	23.48501437087063
64.39	24.151146970692718
65.48	26.97683450666516
62.97	25.39427297640159
64.16	22.029852473405263
68.49	24.82397832741561
75.27	25.488764191305947
79.82	26.236760470759343
84.41	26.409503971108585
87.93	30.526137980425887
87.7	25.36119082377639
88.33	25.863509042664724
98.51	30.074738569104802
104.04	29.516408995675608
103.5	34.826570316354726
118.07	30.23582477790213
118.1	32.15944651265006
125.27	35.26779125491133
121.51	29.164531540897414
126.32	28.758261421720196
126.34	28.326743547397044
130.14	36.22596306518296
128.16	29.604634772278473
136.87	35.90087881932697
127.32	31.508690864585287
138.2	33.44069377270753
142.4	33.655608745051694
137.13	41.3581080321622
149.97	36.52600580408429
151.32	40.11530381288418
156.86	43.03928902758501
163.87	38.10948831983972
169.94	39.383961202499684
170.63	39.68189889609618
169.79	38.38496971472037
175.87	42.401333705439036
176.76	40.71268107113556
187.44	44.132147013260074
190.27	38.88312101670852
197.26	42.69534400845132
186.19	46.54904832539544
184.34	37.0953420256506
198.09	41.43117063274944
194.01	43.263262706365545
204.35	44.24847454997744
210.98	43.9563374270423
219.15	47.403876423769375
214.19	48.11375998609961
227.67	57.75916464077366
224.39	51.10477374962147
232.48	46.85349079844533
239.41	50.87535650980737
231.31	49.809174857650476
244.62	47.28991012890593
245.86	55.313654733709285
241.28	55.21848965699803
255.87	57.204659775231605
255.09	51.43541484230491
255.78	57.11542348613025
255.04	50.904797416353595
258.38	45.58591449121099
263.32	59.68816968210701
277.85	58.944104879114086
274.48	50.57360576427193
281.22	58.795166468001455
286.04	63.02426834164758
286.59	61.87763650948539
278.68	57.24855980721262
288.92	62.664771602551944
283.86	52.224710626292605
288.84	55.05192458034506
